X,Y
0.5616873532766371,1.0
0.5154953315028836,0.9999474570975058
0.47718205645016387,0.9982309935705762
0.5047811050372812,0.9956631027818538
0.5494671485992522,0.9942048559457145
0.591941216837444,0.9932965776916391
0.6261514622970077,0.990739519289369
0.6423867565673278,0.9863707440706394
0.6427275828915502,0.9787899915305367
0.6427275828915502,0.9710411814171929
0.6427184188951272,0.9632995276276666
0.6384241847327472,0.9567390864370481
0.6159188127277646,0.952573176368381
0.5954971865446674,0.9478193803888839
0.5760690670898485,0.9425070146063995
0.57479779283907,0.9349471580236002
0.5866255228937762,0.9286905241012486
0.6039914644129885,0.9232002919001139
0.6188725206628594,0.9180196865421197
0.6296692570395395,0.9120818806684873
0.6380309182020352,0.9067757141195993
0.6293073983503599,0.9008005652881633
0.6271607367074539,0.8936513782997982
0.6161390098414425,0.8873373924594605
0.6141481023491175,0.8800005888559244
0.6028884553280054,0.8739323122457462
0.5913608018867602,0.8684153995493377
0.5734435925663608,0.8630121653224755
0.5610564547745158,0.856954263279894
0.5507484379511032,0.8509108537488413
0.5461016797131222,0.8434895767620925
0.5470819298989025,0.8357893533029535
0.5587695733914619,0.829497954320445
0.571824248878819,0.8236844094038301
0.5844387810268807,0.8178385344312303
0.5874955932595964,0.810948190821685
0.5874735067194778,0.8032228325492348
0.5822961251524992,0.7967522066665386
0.5654403780723387,0.7915686603018621
0.5456046694633823,0.7870600069807238
0.5158648067234946,0.7840470781070812
0.4818394382991855,0.7812673845049232
0.45025299742435476,0.778556213203804
0.4116582781646929,0.7765897420223372
0.3728957934466737,0.7746293171024402
0.3339860966824657,0.772725148371092
0.2914086072283808,0.7712997668246411
0.250275811752956,0.76988150952588
0.21251108804567287,0.7675366498485721
0.17309589007731319,0.7661303066820753
0.12999818101434357,0.7644069322341263
0.09448487420204343,0.7621238268905313
0.05637804442011829,0.7599251086803094
0.027591717411098893,0.7559069720202211
0.03564628437748785,0.7499452956634426
0.06511300679653731,0.7462849495246774
0.09543398513981027,0.7431745871905663
0.12951019825964827,0.7403983353099163
0.16403250527056357,0.7378188386125336
0.197836996208393,0.7352106682514056
0.22841708437837904,0.7320048245388485
0.26256978170608725,0.7293716754039634
0.29044237515606564,0.726049227243998
0.31630020663634784,0.7221786328825474
0.34215321430686996,0.7183042581113706
0.36800653288458274,0.7144298367471245
0.39385994473445307,0.7105554014049574
0.41971196145964806,0.7066809428321564
0.44377249030199795,0.70271199899514
0.4584732746610347,0.6972075978580258
0.4768027107832229,0.6924187319778243
0.49558953829949526,0.6870905023365006
0.5227476075152675,0.6832464849870474
0.5581647249632711,0.6805202518053293
0.6059221342871524,0.6796274581535773
0.6465961149500632,0.6781812834465643
0.6965731719418222,0.6776054070976091
0.7469266842862676,0.677537276781748
0.7875425819121229,0.6760096648711614
0.8378858803372562,0.6755361858277217
0.8895359516824002,0.6755340223567229
0.9338658162598745,0.6748721378440151
0.9780094375745134,0.6734453824445135
1.0000000000000002,0.670944600178395
0.9747865956344757,0.668264031136018
0.9345702337481459,0.666881256674114
0.8836361835784443,0.6668456153917314
0.831958135611486,0.6668271713858506
0.7853347703324471,0.6656050759017011
0.7421687012129621,0.6647758039376739
0.6953581307523742,0.6633915557498434
0.6674219108855783,0.6599326183965243
0.6281280261499125,0.6585898485735376
0.576927984064888,0.658563049489683
0.5333015344867233,0.6572258891635239
0.5488855164481394,0.6534526189287796
0.5942719196070583,0.6524816794143588
0.6354747431875685,0.6507724731163451
0.6686495560029109,0.6485994775670916
0.6836320907177693,0.6437761305536638
0.6841467993499883,0.6362600451412924
0.684146861355529,0.6285113186582312
0.683871958849888,0.6208936386927855
